siteID,date.Of.Encounter,ENCOUNTER.TYPE,bandNumber,age,sex,breedingCond,fat,mass,wing,tl,tarsus
STEPJANMA1,7/7/2015,Band,1212-27612,HY,U,J,NULL,79.57,124,97,32.5
STEPJANMA1,7/7/2015,Band,2651-43305,HY,U,J,NULL,40.09,90,86,29
STEPJANMA1,7/7/2015,Band,2651-43310,AHY,M,CP,NULL,37.17,93,99,28
STEPJANMA1,7/7/2015,Band,2651-43308,HY,U,J,NULL,37.99,90,87,27.6
STEPJANMA1,7/7/2015,Band,2651-43309,HY,U,J,NULL,36.15,86,83,26.6
STEPJANMA1,7/7/2015,Band,2651-43306,SY,M,CP,NULL,35.74,88,86,28.1
STEPJANMA1,7/7/2015,Band,2651-43303,HY,U,J,NULL,39.53,92,93,27.3
STEPJANMA1,7/7/2015,Band,2651-43304,HY,U,J,NULL,35.59,87,85,27.6
STEPJANMA1,7/7/2015,Band,2651-43311,AHY,F,BP,NULL,46.75,87,95,28.2
STEPJANMA1,7/7/2015,Band,2651-43307,HY,U,J,NULL,33.75,83,76,28
STEPJANMA1,7/7/2015,Band,2291-44253,AHY,M,CP,NULL,22.25,65,65,20.8
STEPJANMA1,7/7/2015,Band,2291-44252,AHY,M,CP,NULL,NULL,65,64,23.3
SPRIBOYMA1,7/8/2015,Band,1352-63570,ASY,F,BP,NULL,76.9,124,90,33.47
SPRIBOYMA1,7/8/2015,Band,1352-63571,HY,U,J,NULL,82.54,128,97,33.68
SPRIBOYMA1,7/8/2015,Band,1352-63568,ASY,F,BP,NULL,84.72,120,87,NULL
SPRIBOYMA1,7/8/2015,Band,1352-63569,HY,U,J,NULL,74.83,118,86,33.95
CASEWENMA1,7/8/2015,Band,2750-35074,HY,U,J,NULL,11.13,63,63,16.5
SPRIBOYMA1,7/8/2015,Band,2750-35105,AHY,F,BP,NULL,10.97,67,63,17.4
CASEWENMA1,7/8/2015,Band,2651-43312,AHY,F,BP,NULL,34.03,91,96.5,27.8
CASEWENMA1,7/8/2015,Band,1212-27613,AHY,M,CP,NULL,51.98,111,117,32.3
STEVSADMA1,7/9/2015,Band,1212-27614,AHY,F,BP,NULL,70.76,125,91,33.1
JAKUJULMA1,7/9/2015,Band,2750-35106,AHY,M,CP,NULL,11.37,67,63,17.17
JAKUJULMA1,7/9/2015,Band,2750-35107,AHY,F,BP,NULL,11.06,60,61,17.43
STEVSADMA1,7/9/2015,Band,2720-99585,SY,F,BP,NULL,10.47,67,65,16.35
STEVSADMA1,7/9/2015,Recap,2720-99584,AHY,U,U,NULL,12.68,66,62,16.7
STEVSADMA1,7/9/2015,Band,2651-43314,SY,M,CP,NULL,38.43,91,102,27.8
STEVSADMA1,7/9/2015,Band,2651-43315,HY,U,J,NULL,38.97,85,84,28.2
JAKUJULMA1,7/9/2015,Band,2651-43285,AHY,F,BP,NULL,44.42,90,95,29.18
JAKUJULMA1,7/9/2015,Band,2651-43287,AHY,F,BP,NULL,44.84,85,90,28.34
STEVSADMA1,7/9/2015,Band,2651-43316,HY,U,J,NULL,36.93,91,85,27.5
JAKUJULMA1,7/9/2015,Band,2651-43286,AHY,M,CP,NULL,36.06,88,96,27.45
STEVSADMA1,7/9/2015,Band,2651-43313,AHY,F,BP,NULL,44.18,93,100,25.65
JAKUJULMA1,7/9/2015,Band,2571-83139,HY,U,J,NULL,21.72,66,67,21.7
STEVSADMA1,7/9/2015,Band,2271-44254,AHY,M,CP,NULL,22.6,67,72,22
KELLSETMA1,7/10/2015,Band,2651-43323,HY,U,J,NULL,35.6,85,86,27.5
KELLSETMA1,7/10/2015,Band,2651-43321,AHY,F,BP,NULL,38.81,89,99,27.8
KELLSETMA1,7/10/2015,Band,2651-43324,HY,U,J,NULL,38.3,87,85,26.9
KELLSETMA1,7/10/2015,Band,2651-43320,HY,U,J,NULL,34.49,81,88,27.75
KELLSETMA1,7/10/2015,Band,2651-43317,AHY,M,CP,NULL,39.6,93,105,27.4
KELLSETMA1,7/10/2015,Band,2651-43318,AHY,M,CP,NULL,35.33,86,95,27.2
KELLSETMA1,7/10/2015,Band,2651-43322,HY,U,J,NULL,34.08,85,91,26.5
KELLSETMA1,7/10/2015,Band,2651-43319,AHY,M,CP,NULL,44.91,95,94,24.3
KELLSETMA1,7/10/2015,Band,2651-43325,AHY,F,BP,NULL,52.93,91,91,25.85
KELLSETMA1,7/10/2015,Recap,2371-04383,AHY,M,CP,NULL,20.11,68,66,21.9
KELLSETMA1,7/10/2015,Band,2291-44258,HY,U,J,NULL,19.41,61,60,21.25
KELLSETMA1,7/10/2015,Recap,2371-04380,AHY,M,CP,NULL,21.04,65,67,22.4
KELLSETMA1,7/10/2015,Band,2291-44257,HY,U,J,NULL,21.24,63.5,62,22.5
KELLSETMA1,7/10/2015,Band,2291-44256,AHY,M,CP,NULL,21.95,64,66,20.4
KELLSETMA1,7/10/2015,Band,2291-44255,AHY,F,BP,NULL,20.86,66,65,21.7
HOWAJANMA1,7/11/2015,Band,2750-35076,HY,U,J,NULL,11.34,65,60,16
HOWAJANMA1,7/11/2015,Band,2651-43327,HY,U,J,NULL,35.18,88,85,27.2
HOWAJANMA1,7/11/2015,Band,2651-43328,SY,M,CP,NULL,34.46,93,95,28.2
HOWAJANMA1,7/11/2015,Band,2651-43326,HY,U,J,NULL,36.93,91,98,28.2
HOWAJANMA1,7/11/2015,Band,2750-35075,HY,U,J,NULL,10.56,51,45,17
RINADAVMA1,7/12/2015,Band,2750-35095,HY,U,J,NULL,11.55,62,62,17.4
LABOPEGMA1,7/13/2015,Band,2750-35108,HY,U,J,NULL,10.03,62,61,NULL
LABOPEGMA1,7/13/2015,Band,2750-35109,AHY,M,CP,NULL,11.3,67,65,NULL
GIARORCMA1,7/13/2015,Band,2651-43330,AHY,M,CP,NULL,34.71,93,97,27
GIARORCMA1,7/13/2015,Band,2651-43329,AHY,M,CP,NULL,35.25,92.5,97,27.4
LABOPEGMA1,7/13/2015,Band,2750-35110,AHY,M,CP,NULL,10.34,49,40,NULL
GIARORCMA1,7/13/2015,Band,2750-35077,HY,U,J,NULL,10.29,51,38.5,17.12
SVECSTEMA1,7/14/2015,Band,2750-35114,AHY,M,CP,NULL,11.52,66,65,NULL
SVECSTEMA1,7/14/2015,Band,2750-35113,HY,U,J,NULL,12.13,65,63,NULL
SVECSTEMA1,7/14/2015,Band,2750-35111,HY,U,J,NULL,10.17,62,60,NULL
SVECSTEMA1,7/14/2015,Band,2750-35112,U,U,U,NULL,10.5,61,58,NULL
SVECSTEMA1,7/14/2015,Band,2571-83140,AHY,M,CP,NULL,20.45,60,50,NULL
SVECSTEMA1,7/14/2015,Band,2651-43288,SY,M,CP,NULL,33.13,82,87,27.76
SVECSTEMA1,7/14/2015,Band,2651-43289,AHY,M,CP,NULL,38.13,87,97,26.5
CANNANNMA1,7/14/2015,Band,1212-27615,HY,U,J,NA,68.15,105,NA,33.2
CANNANNMA1,7/14/2015,Band,2750-35080,HY,U,J,NA,NA,67,64,17.2
CANNANNMA1,7/14/2015,Band,2651-43335,AHY,F,BP,NA,NA,90,93,28.5
CANNANNMA1,7/14/2015,Band,2651-43332,HY,U,J,NA,34.81,85,82,27.25
CANNANNMA1,7/14/2015,Band,2651-43331,AHY,M,CP,NA,36.52,94,99,28
CANNANNMA1,7/14/2015,Band,2651-43333,HY,U,J,NA,39.38,85,85,28.9
CANNANNMA1,7/14/2015,Band,2651-43334,HY,U,J,NA,37.57,84,90,27.1
CANNANNMA1,7/14/2015,Band,2750-35081,AHY,M,CP,NA,NA,NA,NA,NA
CANNANNMA1,7/14/2015,Band,2750-35079,AHY,M,CP,NA,10.64,50,41,16.65
CANNANNMA1,7/14/2015,Band,2750-35078,AHY,M,CP,NA,10.9,50,42,16.45
MURPTHEMA1,7/15/2015,Band,2750-35116,HY,U,J,NULL,10.7,65,64,16.97
MURPTHEMA1,7/15/2015,Band,2750-35115,HY,U,J,NULL,10.03,62,60,16.71
MURPTHEMA1,7/15/2015,Band,2651-43291,AHY,M,CP,NULL,37.84,86,90,28.09
MURPTHEMA1,7/15/2015,Band,2651-43290,HY,U,J,NULL,36,88,94,27.45
MURPTHEMA1,7/15/2015,Band,2651-43292,AHY,M,CP,NULL,34.18,82,86,27
MURPTHEMA1,7/15/2015,Band,2651-43294,AHY,F,BP,NULL,39.18,87,94,26.55
MURPTHEMA1,7/15/2015,Band,2651-43295,AHY,F,BP,NULL,42.23,89,101,28.17
MURPTHEMA1,7/15/2015,Band,2651-43293,AHY,M,CP,NULL,44.26,92,103,25.23
FEINLISMA1,7/16/2015,Band,2750-35083,AHY,F,BP,NULL,10.09,62,60,16
FEINLISMA1,7/16/2015,Band,2750-35084,HY,U,J,NULL,11.23,66,68.5,17.9
FEINLISMA1,7/16/2015,Band,2750-35087,AHY,U,U,NULL,19.81,85,72,28.4
FEINLISMA1,7/16/2015,Band,2750-35085,AHY,F,BP,NULL,16.03,81,69,17.15
FEINLISMA1,7/16/2015,Band,2750-35086,HY,U,J,NULL,10.1,49,40,16.3
FEINLISMA1,7/16/2015,Band,2750-35082,HY,U,J,NULL,10.64,42,40,17.3
FEINLISMA1,7/16/2015,Band,2651-43336,HY,U,J,NULL,39.56,85,100,25.6
YOUNLINMA1,7/16/2015,Band,1352-63572,AHY,F,BP,NULL,80.67,122,97,34.44
YOUNLINMA1,7/16/2015,Band,1352-63573,AHY,F,BP,NULL,82.09,123,93,NULL
YOUNLINMA1,7/16/2015,Band,2750-35120,U,U,U,NULL,9.04,59,58,NULL
YOUNLINMA1,7/16/2015,Band,2750-35119,HY,U,J,NULL,10.33,61,59,NULL
YOUNLINMA1,7/16/2015,Band,2651-43297,AHY,M,CP,NULL,33.89,87,97,NULL
YOUNLINMA1,7/16/2015,Band,2750-35117,AHY,M,CP,NULL,9.96,50,44,17.57
YOUNLINMA1,7/16/2015,Band,2750-35118,AHY,F,BP,NULL,11.56,49,44,NULL
YOUNLINMA1,7/16/2015,Band,2651-43296,HY,U,J,NULL,37.73,85,99,NULL
YOUNLINMA1,7/16/2015,Band,2651-43298,AHY,F,BP,NULL,38.52,89,91,NULL
ZEPKJANMA1,7/17/2015,Band,2750-35091,HY,U,J,NULL,12.2,66,67,17.25
ZEPKJANMA1,7/17/2015,Band,2750-35090,HY,U,J,NULL,12.37,62.5,63,17
ZEPKJANMA1,7/17/2015,Band,2750-35089,AHY,F,BP,NULL,11.02,61.5,60,16.3
ZEPKJANMA1,7/17/2015,Band,2291-44260,AHY,U,U,NULL,20.54,61.5,50.5,22.45
ZEPKJANMA1,7/17/2015,Band,2651-43337,HY,U,J,NULL,39.63,87,85,28.8
ZEPKJANMA1,7/17/2015,Band,2651-43338,HY,U,J,NULL,35.85,87,90,26.8
ZEPKJANMA1,7/17/2015,Band,2750-35088,AHY,M,CP,NULL,10.44,51,45,17.3
ZEPKJANMA1,7/17/2015,Band,2291-44259,AHY,M,CP,NULL,22.02,65,67,21.1
SLONJOHMA1,7/18/2015,Band,2750-35100,HY,U,J,NULL,11.36,64,62,17.1
SLONJOHMA1,7/18/2015,Band,2750-35092,SY,F,BP,NULL,10.82,64,60,16.5
SLONJOHMA1,7/18/2015,Band,2750-35094,U,U,U,NULL,9.71,58.5,60.5,15.9
SLONJOHMA1,7/18/2015,Band,2750-35093,HY,U,J,NULL,12.57,64.5,61,17
SLONJOHMA1,7/18/2015,Band,2651-43340,AHY,U,U,NULL,36.08,89,93,27.1
SLONJOHMA1,7/18/2015,Band,2651-43339,AHY,M,CP,NULL,38.1,85,93.5,29
BRODDORMA1,7/18/2015,Band,2750-35123,U,U,U,NULL,11.4,65,60,17.09
BRODDORMA1,7/18/2015,Band,2750-35121,HY,U,J,NULL,12.28,67,65,16.71
BRODDORMA1,7/18/2015,Band,2750-35122,HY,U,J,NULL,11.63,66,64,16.41
BRODDORMA1,7/18/2015,Band,2750-35124,U,U,U,NULL,10,61,61,15.81
BRODDORMA1,7/18/2015,Band,2651-43299,AHY,M,CP,NULL,36.67,88,95,27.6
BRODDORMA1,7/18/2015,Band,2750-35125,AHY,M,CP,NULL,10.81,51,48,16.62
AMESBURMA1,7/19/2015,Band,2750-34901,HY,U,J,NULL,10.25,64,60,16.6
AMESBURMA1,7/19/2015,Band,2750-34903,HY,U,J,NULL,10.06,61,62,16.45
GOLDBETMA1,7/19/2015,Band,2750-35126,AHY,M,CP,NULL,11.66,67,61,17.31
AMESBURMA1,7/19/2015,Band,2750-34902,HY,U,J,NULL,9.88,67.5,60,16.35
AMESBURMA1,7/19/2015,Band,2651-43341,AHY,M,CP,NULL,36.42,91,95,29.5
AMESBURMA1,7/19/2015,Band,2291-44261,AHY,M,CP,NULL,22.09,67,69,22
SCHOGREMA1,7/20/2015,Band,2750-34905,U,U,U,NULL,11.98,64,61,17
SPRIPARMA1,7/20/2015,Band,2750-35128,AHY,U,U,NULL,11.38,68,66,17.35
SPRIPARMA1,7/20/2015,Band,2750-35127,HY,U,J,NULL,10.08,64,60,17.05
SPRIPARMA1,7/20/2015,Band,2750-35129,AHY,F,BP,NULL,10.25,62,60,16.2
SCHOGREMA1,7/20/2015,Band,2750-34904,HY,U,J,NULL,11.41,67.5,65.5,16.1
SCHOGREMA1,7/20/2015,Band,2651-43342,AHY,M,CP,NULL,34.69,95,105,28.5
HOLYYMOMA1,7/21/2015,Band,2750-34906,AHY,M,CP,NULL,11.35,65,58,16.1
HOLYYMOMA1,7/21/2015,Band,2651-43344,ASY,M,CP,NULL,36.53,87,92,29.3
HOLYYMOMA1,7/21/2015,Band,2651-43343,ASY,F,BP,NULL,36.01,91,92,28.1
BLONDAVMA1,7/21/2015,Band,1352-63574,AHY,M,CP,NULL,47.52,116,127,31.29
GIRLINCMA1,7/22/2015,Band,2750-34907,AHY,M,CP,NULL,9.99,63,59,15.4
MATHLYNMA1,7/22/2015,Band,2750-35131,U,U,U,NULL,10.62,65,63,17.09
MATHLYNMA1,7/22/2015,Band,2750-35130,AHY,U,U,NULL,10.98,66,66,17.35
MATHLYNMA1,7/22/2015,Band,2750-35132,HY,U,J,NULL,11.73,66,63,17.32
MATHLYNMA1,7/22/2015,Band,2651-43300,AHY,M,CP,NULL,39.39,92,104,23.21
MATHLYNMA1,7/22/2015,Band,2651-17178,AHY,F,BP,NULL,39.28,89,98,25.05
CHICBOYMA1,7/24/2015,Band,1212-27617,HY,U,J,NULL,62.45,97,54,30.1
CHICBOYMA1,7/24/2015,Band,1212-27616,AHY,M,CP,NULL,45.09,108,118.5,29.96
CHICBOYMA1,7/24/2015,Band,2291-44262,AHY,M,CP,NULL,22.07,64.5,65,20.7
GUISKATMA1,7/25/2015,Band,2750-35133,HY,U,J,NULL,11.86,66,63,16.99
GUISKATMA1,7/25/2015,Band,2750-35134,HY,U,J,NULL,10.49,65,64,16.81
GUISKATMA1,7/25/2015,Band,2651-17179,AHY,M,CP,NULL,37.43,82,83,26.5
BULLTHOMA1,7/26/2015,Band,2750-35137,AHY,U,U,NULL,12,68,65,16.5
BULLTHOMA1,7/26/2015,Band,2750-35135,AHY,U,U,NULL,12.19,68,66,17.1
BULLTHOMA1,7/26/2015,Band,2750-35138,HY,U,J,NULL,11.48,65,60,16.8
SURNSCOMA1,7/26/2015,Band,2750-34910,HY,U,J,NULL,11.48,64,58,17
SURNSCOMA1,7/26/2015,Band,2750-34909,U,U,U,NULL,12.67,67,65,16.8
BULLTHOMA1,7/26/2015,Band,2750-35136,HY,U,J,NULL,11.01,63,61,16.6
BULLTHOMA1,7/26/2015,Band,2750-35139,U,U,U,NULL,9.65,62,58,16.8
BULLTHOMA1,7/26/2015,Band,2571-83141,AHY,U,U,NULL,21.16,61,56,21
SURNSCOMA1,7/26/2015,Band,2750-34912,HY,U,J,NULL,19.15,83,70,17.1
BULLTHOMA1,7/26/2015,Band,2651-17183,SY,F,BP,NULL,38.71,87,99,28.7
SURNSCOMA1,7/26/2015,Band,2651-43345,HY,U,J,NULL,38.65,88,73,29.1
BULLTHOMA1,7/26/2015,Band,2651-17182,HY,U,J,NULL,38.41,90,94,29.9
BULLTHOMA1,7/26/2015,Band,2651-17181,SY,M,CP,NULL,35.02,85,91,27.8
BULLTHOMA1,7/26/2015,Band,2651-17180,AHY,F,BP,NULL,41.76,89,94,28.7
SURNSCOMA1,7/26/2015,Band,2750-34908,U,U,U,NULL,11.09,50.5,48,17.2
SURNSCOMA1,7/26/2015,Band,2750-34911,U,U,U,NULL,10.8,45,44,17
SURNSCOMA1,7/26/2015,Band,2651-43346,AHY,F,BP,NULL,45.05,91.5,100,25.2
SURNSCOMA1,7/26/2015,Band,2651-43347,HY,U,J,NULL,41.65,88,94,24.4
BOYSGIRMA1,7/27/2015,Band,1352-63575,HY,U,J,NULL,87.2,123,97,33.98
PICKSALMA1,7/27/2015,Band,2750-34913,HY,U,J,NULL,11.36,66,65,16.7
PICKSALMA1,7/27/2015,Band,2291-44264,AHY,M,CP,NULL,21.08,60,50,21.2
PICKSALMA1,7/27/2015,Band,2651-43350,AHY,F,BP,NULL,36.36,88.5,92,26.9
PICKSALMA1,7/27/2015,Band,2651-43349,AHY,F,BP,NULL,36.96,87.5,91,27.3
PICKSALMA1,7/27/2015,Band,2651-43348,AHY,M,CP,NULL,35.18,88,96,27.7
PICKSALMA1,7/27/2015,Band,2750-34914,AHY,M,CP,NULL,9.94,49,42,16.2
PICKSALMA1,7/27/2015,Band,2291-44263,AHY,M,CP,NULL,20.4,67.5,69,21.4
DAVILAUMA1,7/28/2015,Band,2750-34916,U,U,U,NULL,11.53,65,64,15.5
DAVILAUMA1,7/28/2015,Band,2750-34919,U,U,U,NULL,10.72,65,62,16.2
DAVILAUMA1,7/28/2015,Band,2750-34917,U,U,U,NULL,11.41,67,67,NULL
DAVILAUMA1,7/28/2015,Band,2750-34918,U,U,U,NULL,10.38,66.5,62,16
DAVILAUMA1,7/28/2015,Band,2750-34920,U,U,U,NULL,11.92,68,68,16.7
DAVILAUMA1,7/28/2015,Band,2750-34915,HY,U,J,NULL,10.15,48.5,40,17.3
DAVILAUMA1,7/28/2015,Band,2651-43351,U,U,U,NULL,40.75,92,102,24.8
WALSMELMA1,7/28/2015,Band,2750-35140,AHY,U,U,NULL,11.9,65,65,16.72
WALSMELMA1,7/28/2015,Band,2651-17185,AHY,M,CP,NULL,38.78,95,99,29.5
WALSMELMA1,7/28/2015,Band,2651-17184,ASY,M,CP,NULL,35.74,95,104,20.05
WALSMELMA1,7/28/2015,Band,2750-35141,U,U,U,NULL,10.48,50,41,17.42
WALSMELMA1,7/28/2015,Band,1352-63576,HY,U,J,NULL,71.73,124,80,21.31
WALSMELMA1,7/28/2015,Band,2571-83144,HY,U,J,NULL,21.83,64,65,21.4
WALSMELMA1,7/28/2015,Band,2571-83143,HY,U,J,NULL,20.57,64,64,21.71
WALSMELMA1,7/28/2015,Band,2571-83142,AHY,M,CP,NULL,21.86,65,67,22.69
ARCASUMMA1,7/29/2015,Band,1352-63577,HY,U,J,NULL,75.54,122,94,32.6
ARCASUMMA1,7/29/2015,Band,2750-35142,AHY,M,CP,NULL,11.66,65,63,18.8
HENDANNMA1,7/29/2015,Band,2750-34923,U,U,U,NULL,12.38,68,67,16.7
HENDANNMA1,7/29/2015,Band,2750-34922,HY,U,J,NULL,10.59,65.5,62,15.8
HENDANNMA1,7/29/2015,Band,2750-34921,U,U,U,NULL,9.35,62,60,15.5
ARCASUMMA1,7/29/2015,Band,2750-35143,HY,U,J,NULL,9.52,61,62,17.1
ARCASUMMA1,7/29/2015,Band,2571-83145,AHY,M,CP,NULL,19.07,61,53,21
ARCASUMMA1,7/29/2015,Band,2651-17189,HY,U,J,NULL,24.3,85,88,29.3
ARCASUMMA1,7/29/2015,Band,2651-17191,HY,U,J,NULL,36.83,86,93,29.1
HENDANNMA1,7/29/2015,Band,2651-43356,HY,U,J,NULL,35.13,88,91,27.8
HENDANNMA1,7/29/2015,Band,2651-43358,HY,U,J,NULL,37.37,86,85,28.4
HENDANNMA1,7/29/2015,Band,2651-43354,HY,U,J,NULL,35.57,88,88,26.7
ARCASUMMA1,7/29/2015,Band,2651-17188,HY,U,J,NULL,38.85,86,90,27.09
ARCASUMMA1,7/29/2015,Band,2651-17194,HY,U,J,NULL,38.02,87,90,28.2
HENDANNMA1,7/29/2015,Band,2651-43357,HY,U,J,NULL,37.8,87,86,27.3
ARCASUMMA1,7/29/2015,Band,2651-17192,HY,U,J,NULL,34.42,84,93,27.95
ARCASUMMA1,7/29/2015,Band,2651-17193,HY,U,J,NULL,36.42,86,90,28.99
HENDANNMA1,7/29/2015,Band,2651-43352,HY,U,J,NULL,36.61,85,96,27.2
HENDANNMA1,7/29/2015,Band,2651-43353,HY,U,J,NULL,34.45,86,91,26
HENDANNMA1,7/29/2015,Band,2651-43355,HY,U,J,NULL,35.04,86,90,27.5
ARCASUMMA1,7/29/2015,Band,2651-17186,AHY,F,BP,NULL,40.29,87,96,24.95
ARCASUMMA1,7/29/2015,Band,2651-17190,AHY,M,CP,NULL,44.96,95,95,24.6
ARCASUMMA1,7/29/2015,Band,2651-17187,HY,U,J,NULL,42.92,87,103,24.3
HENDANNMA1,7/29/2015,Band,2291-44265,HY,U,J,NULL,26.73,64,65,21.2
ROGEANDMA1,7/30/2015,Band,2750-34925,HY,U,J,NULL,11.6,67,66,17.1
ROGEANDMA1,7/30/2015,Band,2750-34924,HY,U,J,NULL,11.43,50,45,16.8
ROGEANDMA1,7/30/2015,Recap,2371-04398,AHY,F,BP,NULL,19.16,60,63,20.4
ROGEANDMA1,7/30/2015,Band,2291-44266,AHY,M,CP,NULL,20.1,69,68.5,21.4
ROGEANDMA1,7/30/2015,Band,2291-44270,AHY,M,CP,NULL,21.75,66,64,22.2
ROGEANDMA1,7/30/2015,Band,2291-44269,AHY,F,BP,NULL,21.32,61.5,65,21.1
ROGEANDMA1,7/30/2015,Band,2291-44268,HY,U,J,NULL,18.14,60,62,20.9
ROGEANDMA1,7/30/2015,Band,2291-44267,HY,U,J,NULL,20.32,66,65,21.35
DOPPJANMA1,7/30/2015,Band,1352-63578,AHY,F,BP,NULL,83.3,123,95,33.91
DOPPJANMA1,7/30/2015,Band,1352-63579,AHY,M,CP,NULL,71.76,129,103,32.29
DOPPJANMA1,7/30/2015,Band,2750-35145,AHY,U,U,NULL,10.69,62,60,17
DOPPJANMA1,7/30/2015,Band,2750-35144,U,U,U,NULL,11.6,66,65,17.02
DOPPJANMA1,7/30/2015,Recap,2690-87755,AHY,M,CP,NULL,11.81,65,64,15.99
DOPPJANMA1,7/30/2015,Band,2571-83147,AHY,F,BP,NULL,21.71,59,51,22.65
DOPPJANMA1,7/30/2015,Band,2651-17199,HY,U,J,NULL,35.78,85,90,27.19
DOPPJANMA1,7/30/2015,Band,2651-17195,AHY,M,CP,NULL,33.16,87,93,27.45
DOPPJANMA1,7/30/2015,Band,2651-17198,AHY,F,BP,NULL,34.85,85,91,26.2
DOPPJANMA1,7/30/2015,Band,2651-17200,HY,U,J,NULL,39.5,88,92,26.48
DOPPJANMA1,7/30/2015,Band,2651-17196,HY,U,J,NULL,36.73,88,91,27.49
DOPPJANMA1,7/30/2015,Band,2651-17197,AHY,F,BP,NULL,35.21,87,94,27.2
DOPPJANMA1,7/30/2015,Band,2641-85501,HY,U,J,NULL,36.25,85,89,26.94
DOPPJANMA1,7/30/2015,Band,2750-35146,AHY,M,CP,NULL,11.18,54,49,17.2
DOPPJANMA1,7/30/2015,Band,2571-83146,AHY,F,BP,NULL,21.02,63,65,21.4
DOPPJANMA1,7/30/2015,Band,2571-83148,AHY,M,CP,NULL,22.18,65,69,20.95
CHILDPSMA1,7/31/2015,Band,2750-35147,U,U,U,NULL,11.69,66,64,16.3
CHILDPSMA1,7/31/2015,Band,2641-85507,HY,U,J,NULL,41.24,86,93,27.45
CHILDPSMA1,7/31/2015,Band,2641-85510,HY,U,J,NULL,35.52,86,92,27
CHILDPSMA1,7/31/2015,Band,2641-85509,HY,U,J,NULL,39.92,89,93,28.89
CHILDPSMA1,7/31/2015,Band,2641-85508,HY,U,J,NULL,38.86,90,96,26.71
CHILDPSMA1,7/31/2015,Band,2641-85505,HY,U,J,NULL,34.75,89,93,27.29
CHILDPSMA1,7/31/2015,Band,2641-85506,HY,U,J,NULL,40.09,87,90,28.39
CHILDPSMA1,7/31/2015,Band,2641-85504,HY,U,J,NULL,35.96,87,85,27.25
CHILDPSMA1,7/31/2015,Band,2641-85502,HY,U,J,NULL,36.33,85,89,27
CHILDPSMA1,7/31/2015,Band,2641-85503,HY,U,J,NULL,34.52,85,92,27.59
CHILDPSMA1,7/31/2015,Band,2750-35148,U,U,U,NULL,11.48,51,41,17.29
CHILDPSMA1,7/31/2015,Band,2571-83149,AHY,M,CP,NULL,22.29,65,68,21
CHILDPSMA1,7/31/2015,Band,2571-83150,AHY,M,CP,NULL,22.04,66,69,22.3
MIRKJOEMA1,7/31/2015,Band,2750-34926,HY,U,J,NULL,12,63.5,58,16.5
MIRKJOEMA1,7/31/2015,Band,2750-34928,HY,U,J,NULL,11.5,62,59,16
MIRKJOEMA1,7/31/2015,Band,2750-34927,HY,U,J,NULL,11.38,63,58,16.3
MIRKJOEMA1,7/31/2015,Band,2651-43362,AHY,M,CP,NULL,35.97,92.5,NULL,27.5
MIRKJOEMA1,7/31/2015,Band,2651-43359,HY,U,J,NULL,39.12,90,92,28.3
MIRKJOEMA1,7/31/2015,Band,2651-43360,HY,U,J,NULL,35.57,90,92,26.8
MIRKJOEMA1,7/31/2015,Recap,2730-27571,ASY,M,CP,NULL,10.91,48.5,38,17
MIRKJOEMA1,7/31/2015,Band,2651-43361,AHY,M,CP,NULL,41.21,95,103,24
MIRKJOEMA1,7/31/2015,Band,2291-44272,AHY,F,BP,NULL,20.6,62,65,21.2
MIRKJOEMA1,7/31/2015,Band,2291-44271,AHY,M,CP,NULL,23.03,65,66,21.9
BOYLCOLMA1,8/1/2015,Band,2641-85511,ASY,M,CP,NULL,35.27,91,98,28.29
BELMMELMA1,8/2/2015,Band,2750-35149,U,U,U,NULL,10.1,63,61,16.5
ARCADIAMA1,5/7/2016,Band,2651-43363,AHY,M,CP,0,45.59,97,102,NULL
ARCADIAMA1,5/7/2016,Band,2651-43364,AHY,F,BP,0,46.84,91,89,NULL
ARCADIAMA1,5/7/2016,Recap,2571-83145,ASY,M,CP,0,22.51,61,50,NULL
ARCADIAMA1,5/7/2016,Band,2651-43365,ASY,M,CP,0,38.84,91,95,NULL
ARCADIAMA1,5/7/2016,Band,2571-83096,AHY,M,CP,0,21.24,61,62,NULL
ARCADIAMA1,5/7/2016,Band,2780-14624,AHY,M,CP,0,10.63,61,58,NULL
HIGGBETMA1,5/16/2016,Band,2750-34929,SY,M,CP,0,11.2,63,59,NULL
HIGGBETMA1,5/16/2016,Band,2651-43401,AHY,M,CP,0,37.6,92,101,NULL
HIGGBETMA1,5/16/2016,Band,2691-86604,SY,M,CP,0,21.7,65,67,NULL
HIGGBETMA1,5/16/2016,Band,2750-34930,AHY,M,CP,0,11.1,51,41,NULL
HILLSALMA1,5/18/2016,Band,2651-43402,ASY,M,CP,0,35.8,88,93,NULL
HILLSALMA1,5/18/2016,Recap,2371-04395,ASY,M,CP,0,21.9,58,51,NULL
HILLSALMA1,5/18/2016,Recap,2720-99629,AHY,M,CP,0,11.4,52,44,NULL
HILLSALMA1,5/18/2016,Band,2750-34931,SY,M,CP,0,11.9,64,61,NULL
HILLSALMA1,5/18/2016,Band,2651-43403,ASY,M,CP,2,42,89,87,NULL
HILLSALMA1,5/18/2016,Recap,2371-04396,ASY,F,BP,1,19.9,57,49,NULL
HILLSALMA1,5/18/2016,Band,2651-43404,SY,M,CP,0,35.7,89,85,NULL
